Issue,URL,Associated PR,Taken by New Developer? (0/1),Bug Fix (0/1),Enhancing an Existing Feature (0/1),New Feature (0/1),Documentation(0/1),Testing (0/1),Refactoring (0/1),Other Information
请问下爬虫支持其他语言么？,https://github.com/crawlab-team/crawlab/issues/139,N.A,0,0,1,0,0,0,0,"Title:'Does crawler support other languages?' Not done because Crawlab is seen as a management platform, not a translation platform."
"环境变量传入MONGO_DB只能为crawlab_test,不能自定义数据库名。",https://github.com/crawlab-team/crawlab/issues/125,N.A,0,0,1,0,0,0,0,"Title:'environment variable passed to MONGO_DB can only be crawlab_test, no other names possible for database.' User error/misunderstanding."
win10系统下，部署成功后，新建可配置爬虫无法运行，日志路径报错,https://github.com/crawlab-team/crawlab/issues/80,N.A,0,1,0,0,0,0,0,"Title:'after successful deployment on Win10 system, new configurable crawler cannot run and log path reports an error.' User error, not fixed/software related."
[Plugins] Convert to eslint,https://github.com/apache/cordova/issues/123,https://github.com/apache/cordova-plugin-splashscreen/pull/220,1,0,0,0,0,0,1,"Multiple PRs, took the first one."
Remove deprecated `engineStrict` from packages.json,https://github.com/apache/cordova/issues/86,https://github.com/apache/cordova-ios/pull/590,1,0,0,0,0,0,1,"Multiple PRs, took the first one."
[Question] Entities used in the Web project,https://github.com/ardalis/CleanArchitecture/issues/77,https://github.com/ardalis/CleanArchitecture/pull/84,1,1,0,0,0,1,0,
[Bug]TUN?????,https://github.com/Dreamacro/clash/issues/532,N.A,0,1,0,0,0,0,0,title:'TUN mode is slow'. Still ongoing.
"[Feature Request] Add command-line options to override `external-controller`, `secret` and `external-ui`",https://github.com/Dreamacro/clash/issues/531,N.A,0,0,1,0,0,0,0,Still ongoing.
test outbound proxy independently by url-test policy group ,https://github.com/Dreamacro/clash/issues/522,N.A,0,0,0,0,0,1,0,Still ongoing.
? Clash ? nameserver ???????DNS??????????????,https://github.com/Dreamacro/clash/issues/495,N.A,0,1,0,0,0,0,0,"title:'after adding company intranet DNS to Clash's nameserver, some company intranet domain names cannot be resolved.' Still ongoing."
Dynamic port,https://github.com/Dreamacro/clash/issues/461,N.A,0,0,0,1,0,0,0,Appears to be stale.
[Feature Request] ?? VMess Mux ??,https://github.com/Dreamacro/clash/issues/450,N.A,0,0,0,1,0,0,0,title:'add Vmess Mux support.' Appears ongoing.
??clash???????????????????connection refused,https://github.com/Dreamacro/clash/issues/432,N.A,0,1,0,0,0,0,0,"title:'after opening Clash, the interal network service is accessed from the external network, and the connection is then refused.' Still ongoing."
?? redir-port ?? clash ????,https://github.com/Dreamacro/clash/issues/425,N.A,0,1,0,0,0,0,0,title:'Visiting redir-port causes Clash to stop working.' Seems to be ongoing.
HTTPS ???????,https://github.com/Dreamacro/clash/issues/409,N.A,0,1,0,0,0,0,0,title:'HTTPS proxy is not available.' Still ongoing.
[Feature Request] ?????Rule,https://github.com/Dreamacro/clash/issues/395,N.A,0,0,0,1,0,0,0,title: 'add port segment rule.'  Appears to be in development.
[Feature Request] Optimistic DNS,https://github.com/Dreamacro/clash/issues/391,N.A,0,0,0,1,0,0,0,Appears to be stale.
v2ray-plugin mux ?????,https://github.com/Dreamacro/clash/issues/370,N.A,0,1,0,0,0,0,0,title: 'v2ray-plugin mux seems to have problems.' Stale.
Feature Request: SIP003 Support,https://github.com/Dreamacro/clash/issues/365,N.A,0,0,0,1,0,0,0,Appears to be stale.
HTTPS?????,https://github.com/Dreamacro/clash/issues/351,N.A,0,1,0,0,0,0,0,title:'HTTPS proxy is not available.' Appears to be stale.
????API????????????,https://github.com/Dreamacro/clash/issues/339,N.A,0,0,1,0,0,0,0,title: 'Hope that the control API can modify policy groups and proxy rules.'
support IPv6 precedence as an option,https://github.com/Dreamacro/clash/issues/321,N.A,0,0,1,0,0,0,0,Appears to be stale.
?????urltest???????????API,https://github.com/Dreamacro/clash/issues/273,https://github.com/Dreamacro/clash/pull/276,1,0,1,0,0,1,0,title: 'Can you provide an API for reselcting nodes of the urltest policy group?'
??dns??debug???All DNS requests failed,https://github.com/Dreamacro/clash/issues/262,N.A,0,1,0,0,0,0,0,"title:'after enabling DNS, debug prompt: all DNS request failed.' Might be user error."
????pac?????,https://github.com/Dreamacro/clash/issues/230,N.A,0,0,0,1,0,0,0,title:' Can I support the PAC proxy type?' Appears stale.
config.yaml????include????,https://github.com/Dreamacro/clash/issues/219,N.A,0,0,0,1,0,0,0,"title: 'Does config.yaml support including other files?' Appears stale, closed in favor of a clearer issue."
??? fallback ??????,https://github.com/Dreamacro/clash/issues/217,N.A,0,0,1,0,0,0,0,title: 'allow agent fallback customization.' Appears to be stale.
Does the clash support PROCESS-NAME rule to handle specific process's traffic ? ,https://github.com/Dreamacro/clash/issues/171,N.A,0,0,1,0,0,0,0,Closed due to 'hard to implement.'
?????????????????????,https://github.com/Dreamacro/clash/issues/169,N.A,0,0,0,1,0,0,0,"title: 'Can we support configuratio file rolling update or add a RESERVED column.' Closed, will not be fixed."
???? RULE-SET,https://github.com/Dreamacro/clash/issues/79,N.A,0,0,0,1,0,0,0,"title: 'Whether to support RULE-SET.' Closed in favor of another issue, no developed work."
Support multiple keys for apt_repository to match yum_repository,https://github.com/chef/chef/issues/6369,https://github.com/chef/chef/pull/6372,1,0,1,0,0,0,0,
chef chokes on git version string on apple. ,https://github.com/chef/chef/issues/6350,https://github.com/chef/chef/pull/6354,0,1,0,0,0,0,0,"Multiple PRs, took first one for data."
[Enhancement] Add sensitive to registry_key ,https://github.com/chef/chef/issues/5695,https://github.com/chef/chef/pull/6496,1,0,1,0,0,0,0,
Mount resource: Action :umount for mount resource is an obtuse anachronism,https://github.com/chef/chef/issues/5595,https://github.com/chef/chef/pull/5599,0,0,1,0,0,0,0,
Remove create_if_missing from declare_resource API,https://github.com/chef/chef/issues/5372,N.A,0,1,0,0,0,0,0,Found to be a developer issue.
Remove `supports { manage_home: true }` from user providers,https://github.com/chef/chef/issues/5371,https://github.com/sous-chefs/chef-stunnel/pull/39,1,0,0,0,0,0,1,
Mount provider should support sensitive property,https://github.com/chef/chef/issues/4850,https://github.com/chef/chef/pull/6441,0,1,0,0,0,0,0,"Multiple PRs, took first one for data."
cookbook show definitions throws exception. ,https://github.com/chef/chef/issues/4821,https://github.com/chef/chef/pull/4936,0,1,0,0,0,0,0,
Ensure that tags are properly initialized,https://github.com/chef/chef/pull/4064,N.A,0,1,0,0,0,0,0,Found to be a developer issue.
knife bootstrap against OSX 10.10.5 node giving error at first chef-client run (post chef omnibus install),https://github.com/chef/chef/issues/4019,N.A,0,1,0,0,0,0,0,Found to be a developer issue.
Error when using lazy attribute with link resource,https://github.com/chef/chef/issues/3703,https://github.com/chef/chef/pull/3130,0,1,0,0,0,0,0,
Chef::DataBagItem.save does not properly validate names with periods,https://github.com/chef/chef/issues/3697,N.A,0,1,0,0,0,0,0,Still ongoing.
Decommissioning 12-stable,https://github.com/chef/chef/issues/3640,https://github.com/chef/chef/pull/3641,1,0,0,0,0,0,1,"Multiple PRs, took first one for data."
Add a 'null' or 'notifies' NOP resource to hang chained notifies off of,https://github.com/chef/chef/issues/3426,https://github.com/chef/chef/pull/9349,0,0,1,0,0,0,0,
Why output `new_run_list.inspect` in chef-client logs?,https://github.com/chef/chef/issues/2863,https://github.com/chef/chef/pull/3061,0,0,0,0,0,0,1,
Chef client does not accept relative dir,https://github.com/chef/chef/issues/2809,https://github.com/chef/chef/pull/3079,1,0,0,1,0,0,0,
Update audit DSL method names,https://github.com/chef/chef/issues/2755,https://github.com/chef/chef/pull/2758,0,0,0,0,0,0,1,
"""knife cookbook site install"" command is failed.",https://github.com/chef/chef/issues/2317,https://github.com/chef/chef/pull/2775,0,0,1,0,0,0,0,
Uploading a frozen cookbook fails to upload the remaining cookbooks and does not exit 1,https://github.com/chef/chef/issues/2293,https://github.com/chef/chef/pull/2406,0,0,1,0,0,0,0,
data bag search returns different results between client and knife,https://github.com/chef/chef/issues/2199,N.A,0,1,0,0,0,0,0,Not reproduced.
remote-directory does not support copying files with spaces in them,https://github.com/chef/chef/issues/2160,N.A,0,1,0,0,0,0,0,Not reproduced.
Environment proxy settings not picked up by remote_file,https://github.com/chef/chef/issues/2140,https://github.com/chef/chef/pull/3213,0,1,0,0,0,0,0,
Provide more helpful error message when accidentally using --secret instead of --secret-file,https://github.com/chef/chef/issues/2113,https://github.com/chef/chef/pull/3183,1,1,0,0,0,0,0,
chefignore requires double definition,https://github.com/chef/chef/issues/2060,N.A,0,0,0,0,0,0,1,Decided against implementation.
CHEF-1940:Patch for https://github.com/opscode/chef/issues/1940,https://github.com/chef/chef/issues/1940,https://github.com/chef/chef/pull/1961,1,1,0,0,0,0,0,
"""ERROR: can't dup NilClass"" when bootstrap --server-url is not a URI",https://github.com/chef/chef/issues/1909,https://github.com/skmichaelson/chef/commit/fe78bffcf953971cc49890bea26f6740cbdf2526,0,1,0,0,0,0,0,
Enable client-side key generation by default (fixes #1711),https://github.com/chef/chef/issues/1711,https://github.com/chef/chef/pull/1825,0,0,0,0,0,0,1,
" --force option is invalid, but knife client delete tells you to use it",https://github.com/chef/chef/issues/1652,https://github.com/chef/chef/pull/1664,1,1,0,0,0,0,0,
Node::Attribute inspect vs to_s problem,https://github.com/chef/chef/issues/1562,https://github.com/chef/chef/pull/2310,0,1,0,0,0,0,0,"Multiple PRs, took first one for data."
CHEF-2707 subversion resource doesn't work on windows,https://github.com/chef/chef/issues/1533,https://github.com/chef/chef/pull/3804,0,0,0,0,0,0,1,"Multiple PRs, took first one for data."
Add notEqualTo() to CarbonInterval and CarbonPeriod,https://github.com/briannesbitt/Carbon/issues/1797,https://github.com/briannesbitt/Carbon/pull/1798,0,0,0,1,0,0,0,
Add comparison methods to CarbonInterval,https://github.com/briannesbitt/Carbon/issues/1796,https://github.com/briannesbitt/Carbon/pull/1801,0,0,0,1,0,0,0,
Add equalTo() to CarbonInterval and CarbonPeriod,https://github.com/briannesbitt/Carbon/issues/1775,https://github.com/briannesbitt/Carbon/pull/1794,0,0,0,1,0,0,0,
CarbonInterval::parseFromLocale,https://github.com/briannesbitt/Carbon/issues/1756,https://github.com/briannesbitt/Carbon/pull/1765,1,0,1,1,0,0,0,
Functionnality - New option for diffForHumans - sequential parts,https://github.com/briannesbitt/Carbon/issues/1701,https://github.com/briannesbitt/Carbon/pull/1710,0,0,1,0,0,0,0,
Add methods add/sub/diffIn milliseconds,https://github.com/briannesbitt/Carbon/issues/1523,https://github.com/briannesbitt/Carbon/pull/1527,1,0,1,1,0,0,0,
Add second rounding methods,https://github.com/briannesbitt/Carbon/issues/1248,https://github.com/briannesbitt/Carbon/pull/1261,1,0,1,0,0,0,0,
"isThisQuarter, isLastQuarter, isNextQuarter",https://github.com/briannesbitt/Carbon/issues/1235,https://github.com/briannesbitt/Carbon/pull/1243,1,0,0,1,0,0,0,
Event overlap,https://github.com/briannesbitt/Carbon/issues/1016,https://github.com/briannesbitt/Carbon/pull/1745,0,0,1,0,0,0,0,
[css-values-4] typo for 'cap' unit description ,https://github.com/w3c/csswg-drafts/issues/2347,https://github.com/w3c/csswg-drafts/commit/b0afdf4b34659cd8f99ef868cf4808140d7d27ef,0,0,0,0,1,0,0,
"[css-fonts-4] [editorial] Duplicate entries in ""Feature and variation precedence""",https://github.com/w3c/csswg-drafts/issues/2219,https://github.com/w3c/csswg-drafts/pull/2332,1,1,0,0,0,0,0,
[css-align-3] Image link is broken,https://github.com/w3c/csswg-drafts/issues/2154,https://github.com/w3c/csswg-drafts/pull/2333,0,0,0,0,0,0,1,
[css-color-3] Dangling link to `appearance` property in CR of Color-3,https://github.com/w3c/csswg-drafts/issues/2089,https://github.com/w3c/csswg-drafts/pull/2334,0,0,0,0,1,0,0,
Invalid CSS Media Query Syntax,https://github.com/daneden/animate.css/issues/1000,https://github.com/daneden/animate.css/pull/1029,0,1,0,1,0,0,1,
Support for repeating animation ever x seconds,https://github.com/daneden/animate.css/issues/949,N.A,0,0,1,0,0,0,0,
transform: translate3d disregarding z-index,https://github.com/daneden/animate.css/issues/947,N.A,0,0,0,0,0,0,0,"Unrelated to programming, user CSS question."
Items visible before the animation,https://github.com/daneden/animate.css/issues/944,N.A,0,1,0,0,0,0,0,"Marked as stale, user did not interat after initial issue."
Animate.css not active on mobile,https://github.com/daneden/animate.css/issues/817,N.A,0,1,0,0,0,0,0,Fixed by external library changes.
Events page hasn't been updated. All events are in the past.,https://github.com/angular/angular/issues/34971,https://github.com/angular/angular/pull/35040,0,0,0,0,1,0,0,
Typo in Hierarchical Injectors Doc,https://github.com/angular/angular/issues/34953,https://github.com/angular/angular/pull/34968,1,0,0,0,1,0,0,
Missing item variable / item is not defined,https://github.com/angular/angular/issues/34762,https://github.com/angular/angular/pull/35212,1,0,0,0,1,0,0,"Multiple PRs, took first one for data."
A mistake in the docs - in the description of the Component Class section,https://github.com/angular/angular/issues/32948,https://github.com/angular/angular/pull/32971,1,0,0,0,1,0,0,
"The ""L"" letter should be lowercase in ""HTMLELement"" in docs",https://github.com/angular/angular/issues/32917,https://github.com/angular/angular/pull/32936,1,0,0,0,1,0,0,
"Missing space between ""Component"" and ""will"" in docs.",https://github.com/angular/angular/issues/32873,https://github.com/angular/angular/pull/32885,1,0,0,0,1,0,0,
Document how to bypass asset processing for CSS preprocessors,https://github.com/angular/angular/issues/32811,https://github.com/angular/angular/pull/32921,1,0,0,0,1,0,0,
"Missing the letter ""e"" in ""MDN HTMLTableCellElment"" in docs",https://github.com/angular/angular/issues/32803,https://github.com/angular/angular/pull/32805,0,0,0,0,1,0,0,
GDE list at angular.io is outdated,https://github.com/angular/angular/issues/31992,https://github.com/angular/angular/pull/35925,0,0,0,0,1,0,0,
description and code class names don't match,https://github.com/angular/angular/issues/31781,https://github.com/angular/angular/pull/31815,1,0,0,0,1,0,0,
Docs: Testing guide recommends older version of node for Travis CI setup,https://github.com/angular/angular/issues/31185,https://github.com/angular/angular/pull/31192,1,0,0,0,1,0,0,
Add https://blog.angularindepth.com/ to Community Curations section,https://github.com/angular/angular/issues/31167,https://github.com/angular/angular/pull/31212,1,0,0,0,1,0,0,
Typo in Corporate Proxy under Proxying to a Backend Server,https://github.com/angular/angular/issues/31090,https://github.com/angular/angular/pull/31093,0,0,0,0,1,0,0,
Constructor or variable initialization snippet does not compile,https://github.com/angular/angular/issues/30730,https://github.com/angular/angular/pull/30845,1,0,0,0,1,0,0,
The tooltip of 'Events' link in the footer of angular.io is wrong,https://github.com/angular/angular/issues/30480,https://github.com/angular/angular/pull/30643,1,0,0,0,1,0,0,
Docs: Remove mention of Chrome 41 for differential loading,https://github.com/angular/angular/issues/30387,https://github.com/angular/angular/pull/30390,1,0,0,0,1,0,0,
Docs: Example for minutes and seconds using date pipe doesn't match,https://github.com/angular/angular/issues/30281,https://github.com/angular/angular/pull/30295,0,0,0,0,1,0,0,
Angular Guide: 'Dynamic Components' section should come before 'Angular Elements',https://github.com/angular/angular/issues/30268,https://github.com/angular/angular/pull/30521,0,0,0,0,1,0,0,
Docs: Reactive forms guide lists incorrect fields,https://github.com/angular/angular/issues/29925,https://github.com/angular/angular/pull/30007,1,0,0,0,1,0,0,
remove 0 from src/app/user.service.0.ts from Singleton Service exampe,https://github.com/angular/angular/issues/29862,https://github.com/angular/angular/pull/30097,1,0,0,0,1,0,0,
Docs: Getting started pages don't show hamburger menu on desktop,https://github.com/angular/angular/issues/29773,https://github.com/angular/angular/pull/29791,1,0,0,0,1,0,0,
Wrong code sample for directive's outputs attribute,https://github.com/angular/angular/issues/29523,https://github.com/angular/angular/pull/31199,0,0,0,0,1,0,0,
Build guide could be more clear about where to create proxy.conf.json,https://github.com/angular/angular/issues/29337,https://github.com/angular/angular/pull/30099,0,0,0,0,1,0,0,
Can we update this line to be more inclusive?,https://github.com/angular/angular/issues/25643,https://github.com/angular/angular/pull/29972,1,0,0,0,1,0,0,
Explain the newEvent helper function used in the live example of Testing docs,https://github.com/angular/angular/issues/23370,https://github.com/angular/angular/pull/25975,1,0,0,0,1,0,0,"Multiple PRs, took first one for data."
SecretValue.secretsManager should validate input doesn't contain `:`,https://github.com/aws/aws-cdk/issues/6272,https://github.com/aws/aws-cdk/pull/6371,0,1,1,0,0,0,0,
"Route53 A/AAAA Alias Record to ELB does not use ""dualstack"" prefix",https://github.com/aws/aws-cdk/issues/6271,N.A,0,1,0,0,0,0,0,
[IAM] Ability to add conditions to AccountPrincipal ,https://github.com/aws/aws-cdk/issues/5855,N.A,0,0,1,0,0,0,0,
[Glue] Empty string is not considered a proper value,https://github.com/aws/aws-cdk/issues/5763,https://github.com/aws/aws-cdk/pull/5783,1,1,0,0,0,0,1,
Typo in aws-sns-notifications README example code,https://github.com/aws/aws-cdk/issues/5512,https://github.com/aws/aws-cdk/pull/5514,1,0,0,0,1,0,0,
CloudFront distribution starts logging even when it's disabled,https://github.com/aws/aws-cdk/issues/5371,N.A,0,1,0,0,0,0,0,"False report, no action taken."
'parameters' not coming through in Step Functions TaskProps,https://github.com/aws/aws-cdk/issues/5267,https://github.com/aws/aws-cdk/pull/5408,0,1,0,0,0,0,0,
docs: document how to get around cyclic deps created by connections calls,https://github.com/aws/aws-cdk/issues/5047,N.A,0,0,0,0,1,0,0,
Peer.anyIpv6() should be ::/0 and not ::0/0,https://github.com/aws/aws-cdk/issues/5043,https://github.com/aws/aws-cdk/pull/5065,1,1,0,0,0,0,0,
allow different image for aws_cdk.aws_ec2.BastionHostLinux,https://github.com/aws/aws-cdk/issues/4730,NA,0,0,1,0,0,0,0,
this.node.addError does not cause `cdk diff` to fail,https://github.com/aws/aws-cdk/issues/4700,https://github.com/aws/aws-cdk/pull/5284,1,1,0,0,0,0,1,
BucketDeployment: unable to set cacheControl,https://github.com/aws/aws-cdk/issues/4665,https://github.com/aws/aws-cdk/pull/6086,0,1,0,0,0,0,1,
Lambda as target in ALB fails to create due to Principal permission issue,https://github.com/aws/aws-cdk/issues/4663,NA,0,1,0,0,0,0,0,
self managed ManagedPolicy.managed_policy_name returns an ARN,https://github.com/aws/aws-cdk/issues/4581,https://github.com/aws/aws-cdk/pull/4630,0,1,0,0,0,0,1,
autoscaling.AutoscalingGroup does not implement IGrantable,https://github.com/aws/aws-cdk/issues/4554,https://github.com/aws/aws-cdk/pull/4654,0,0,1,0,0,0,0,
Feature: Add ability to set stack description,https://github.com/aws/aws-cdk/issues/4457,https://github.com/aws/aws-cdk/pull/4477,1,0,0,0,0,1,0,
Add optional PrivateIpAddress argument to the aws-ec2 Instance construct ,https://github.com/aws/aws-cdk/issues/4004,https://github.com/aws/aws-cdk/pull/5439,0,0,1,0,0,0,0,
ALB: New types of listener rule conditions,https://github.com/aws/aws-cdk/issues/3888,N.A,0,0,1,0,0,0,0,
Support custom dockerfile names,https://github.com/aws/aws-cdk/issues/3829,https://github.com/aws/aws-cdk/pull/5652,1,0,0,1,0,0,0,
[apigateway] Allow customizing the name of the CfnOutput containing the API endpoint,https://github.com/aws/aws-cdk/issues/3662,https://github.com/aws/aws-cdk/pull/4849,1,0,1,0,0,0,0,
CustomResource applies presumptuous property uppercasing,https://github.com/aws/aws-cdk/issues/3421,N.A,0,0,0,1,0,0,0,
region-info Fact.find() should throw exception if fact not found,https://github.com/aws/aws-cdk/issues/3194,https://github.com/aws/aws-cdk/pull/5166,0,0,0,0,0,1,1,
Indicate that @attribute properties returns tokens in docstrings (awslint),https://github.com/aws/aws-cdk/issues/2420,N.A,0,0,0,0,1,0,0,
init csharp: add-project.hook.d.ts is copied into target folder,https://github.com/aws/aws-cdk/issues/2314,https://github.com/aws/aws-cdk/pull/4841,0,1,0,0,0,0,0,
support aws/codebuild/golang:1.11 build image,https://github.com/aws/aws-cdk/issues/2079,https://github.com/aws/aws-cdk/pull/2233,1,0,1,0,0,0,1,Organizational.
[sns] support encrypted topics,https://github.com/aws/aws-cdk/issues/1729,https://github.com/aws/aws-cdk/pull/5052,1,0,0,1,0,0,0,
Tools assume `lerna` is installed globally,https://github.com/aws/aws-cdk/issues/1338,https://github.com/aws/aws-cdk/pull/2667,1,0,0,0,0,0,1,Organizational.
Allow importing/exporting iam.Role,https://github.com/aws/aws-cdk/issues/673,N.A,0,0,1,0,0,0,0,"Already supported, closed."
Warn/fail synthesis when reached the 200 resource limit,https://github.com/aws/aws-cdk/issues/276,N.A,0,0,1,0,0,0,0,
Adding an `Output` to a stack does not count as a change so the stack is not deployed,https://github.com/aws/aws-cdk/issues/186,https://github.com/aws/aws-cdk/pull/2029,0,1,0,0,0,0,1,
httpContext.Response.OnStarting lambdas executing in reverse order ,https://github.com/dotnet/aspnetcore/issues/19530,https://github.com/dotnet/aspnetcore/pull/19534,0,0,0,0,1,0,0,
OpenIdConnectHandler: doesn't use updated user data from userInformationReceivedContext,https://github.com/dotnet/aspnetcore/issues/18729,https://github.com/dotnet/aspnetcore/pull/19756,1,0,1,0,0,0,0,
Setting the ClientCertificateMode Kestrel server option from an appsettings.json file.,https://github.com/dotnet/aspnetcore/issues/18660,https://github.com/dotnet/aspnetcore/pull/18758,0,0,0,1,0,0,0,"Multiple PRs, took first one for data."
Replace calls to buffer.First.Span with buffer.FirstSpan,https://github.com/dotnet/aspnetcore/issues/18587,https://github.com/dotnet/aspnetcore/pull/18615,1,0,0,0,0,0,1,
HttpRequest.ContentLength is null when using TestHost,https://github.com/dotnet/aspnetcore/issues/18463,N.A,0,1,0,0,0,0,0,Appears to be ongoing.
Kestrel enforces non-default HTTP/2 limits before the Settings ack,https://github.com/dotnet/aspnetcore/issues/17842,N.A,0,1,0,0,0,0,0,Appears to be ongoing.
Provide better experience when the BodyReader is left in a reading state,https://github.com/dotnet/aspnetcore/issues/17840,N.A,0,0,0,0,0,0,1,Appears to be stale.
Microsoft.AspNetCore.Localization.RequestCulture() method descriptions,https://github.com/dotnet/aspnetcore/issues/17447,https://github.com/dotnet/aspnetcore/pull/17511,0,0,0,0,1,0,0,
namespace Microsoft.AspNetCore.Routing / public class RouteOptions / LowercaseUrls() method / Summary text,https://github.com/dotnet/aspnetcore/issues/17445,https://github.com/dotnet/aspnetcore/pull/17499,0,0,0,0,1,0,0,
Signalr Clients.Users Should accept Ienumerable,https://github.com/dotnet/aspnetcore/issues/17285,https://github.com/dotnet/aspnetcore/pull/17360,1,0,1,0,0,0,0,
More missing descriptions,https://github.com/dotnet/aspnetcore/issues/17205,https://github.com/dotnet/aspnetcore/pull/17943,1,0,0,0,1,0,0,
Numerous missing class descriptions,https://github.com/dotnet/aspnetcore/issues/17204,https://github.com/dotnet/aspnetcore/pull/17349,1,0,0,0,1,0,0,
ItemsDictionary - Possible NullReferenceException with .GetEnumerator(),https://github.com/dotnet/aspnetcore/issues/16938,https://github.com/dotnet/aspnetcore/pull/16947,1,0,0,1,0,0,0,
Make Map tests async,https://github.com/dotnet/aspnetcore/issues/15374,https://github.com/dotnet/aspnetcore/pull/15364,0,0,0,1,0,0,0,"Multiple PRs, took first one for data."
Remove doc references to obsolete AuthenticationManager,https://github.com/dotnet/aspnetcore/issues/15079,https://github.com/dotnet/aspnetcore/pull/15110,0,0,0,0,1,0,0,
Change IResponseCache output to ValueTask,https://github.com/dotnet/aspnetcore/issues/14993,https://github.com/dotnet/aspnetcore/pull/15393,0,0,1,0,0,0,1,
Don't timeout SignalR clients if a debugger is attached,https://github.com/dotnet/aspnetcore/issues/14871,https://github.com/dotnet/aspnetcore/pull/14879,0,1,0,0,0,0,0,
await HttpRequestStreamReader.ReadToEndAsync throws when AllowSynchronousIO is set to false,https://github.com/dotnet/aspnetcore/issues/14734,N.A,0,1,0,0,0,0,0,Duplicate issue.
IHttpContextAccessor and IHttpContextFactory are missing a description,https://github.com/dotnet/aspnetcore/issues/14516,https://github.com/dotnet/aspnetcore/pull/14747,1,0,0,0,1,0,0,
WebAssemblyConsoleLogger doesn't honor the IsEnabled check,https://github.com/dotnet/aspnetcore/issues/12859,https://github.com/dotnet/aspnetcore/pull/12928,1,1,0,0,0,0,0,
HeartbeatSlow warning missing context,https://github.com/dotnet/aspnetcore/issues/12760,https://github.com/dotnet/aspnetcore/pull/15273,0,0,1,0,0,0,0,
Adding custom request header in 2.2,https://github.com/dotnet/aspnetcore/issues/12114,https://github.com/dotnet/aspnetcore/pull/12157,0,1,1,0,0,0,0,
API call order matters but it shouldn’t,https://github.com/dotnet/aspnetcore/issues/11833,https://github.com/dotnet/aspnetcore/pull/13202,0,0,0,0,0,0,1,
[API Review]: Move BadHttpRequestException to Http.Abstractions,https://github.com/dotnet/aspnetcore/issues/11208,N.A,0,0,0,0,0,0,1,Still ongoing.
Adding HTTP header with empty string value yields confusing error,https://github.com/dotnet/aspnetcore/issues/11032,https://github.com/dotnet/aspnetcore/pull/11217,1,0,1,0,0,0,0,"Multiple PRs, took first one for data."
MicrosoftAccount to take parameters,https://github.com/dotnet/aspnetcore/issues/11026,https://github.com/dotnet/aspnetcore/pull/11059,0,0,0,1,0,0,0,
Add logging for controller creation,https://github.com/dotnet/aspnetcore/issues/11005,https://github.com/dotnet/aspnetcore/pull/11526,0,0,0,1,0,0,0,
Wrong Summary for constructor in AuthenticationService.cs,https://github.com/dotnet/aspnetcore/issues/10885,https://github.com/dotnet/aspnetcore/pull/10969,0,0,0,0,1,0,0,
Windows unix domain sockets don't work with binding syntax,https://github.com/dotnet/aspnetcore/issues/10782,https://github.com/dotnet/aspnetcore/pull/12002,1,0,1,0,0,0,0,"Multiple PRs, took first one for data."
Add Pipelines-related http features in TestServer,https://github.com/dotnet/aspnetcore/issues/8660,https://github.com/dotnet/aspnetcore/pull/10189,0,0,0,0,0,1,0,
,,,,,,,,,,
,TOTALS,,279,251,208,109,159,75,171,
,,,,,,,,,,
,,,Taken by New Developer? (0/1),Bug Fix (0/1),Enhancing an Existing Feature (0/1),New Feature (0/1),Documentation(0/1),Testing (0/1),Refactoring (0/1),
